metric_id,resource_id,timestamp,cpu_utilization_pct,memory_utilization_pct,network_in_mbps,network_out_mbps,disk_utilization_pct,is_idle_flag
met-ad857f84,res-c2d94bc4fa,2026-02-22T00:00:00Z,5.39,5.2,4.05,0.87,14.25,True
met-aa9ffcbf,res-0a11fadf35,2026-03-21T00:00:00Z,27.51,25.83,424.56,216.63,92.14,False
met-146f150f,res-0a11fadf35,2026-03-18T00:00:00Z,14.26,73.45,297.91,53.87,35.44,False
met-03693585,res-0a11fadf35,2026-03-15T00:00:00Z,69.99,44.68,228.62,180.92,40.38,False
met-5aefb9ec,res-0a11fadf35,2026-03-12T00:00:00Z,33.69,18.6,197.69,63.92,46.47,False
met-c595a0ab,res-0a11fadf35,2026-03-09T00:00:00Z,85.81,75.55,230.21,267.39,91.86,False
met-c3498071,res-0a11fadf35,2026-03-06T00:00:00Z,27.78,42.78,305.9,263.79,91.28,False
met-b09c8331,res-0a11fadf35,2026-03-03T00:00:00Z,52.74,41.86,66.18,243.67,52.2,False
met-6c8f9927,res-0a11fadf35,2026-02-28T00:00:00Z,21.73,29.63,115.44,114.64,30.88,False
met-838c2060,res-0a11fadf35,2026-02-25T00:00:00Z,33.3,10.77,347.26,216.46,36.03,False
met-802e35fd,res-0a11fadf35,2026-02-22T00:00:00Z,56.07,35.72,124.0,24.54,41.27,False
met-7ad313d2,res-acdd50874d,2026-03-21T00:00:00Z,24.57,54.88,360.97,284.15,80.56,False
met-053d6d11,res-acdd50874d,2026-03-18T00:00:00Z,65.42,55.92,326.67,206.23,52.64,False
met-46fccc54,res-acdd50874d,2026-03-15T00:00:00Z,78.21,25.85,34.33,150.71,23.51,False
met-406a9d7a,res-acdd50874d,2026-03-12T00:00:00Z,29.7,19.54,231.86,182.42,64.34,False
met-e31f045a,res-acdd50874d,2026-03-09T00:00:00Z,26.28,11.7,18.74,236.08,63.18,False
met-3dad1c3d,res-acdd50874d,2026-03-06T00:00:00Z,5.42,46.94,74.22,290.22,22.78,False
met-6504c3ad,res-acdd50874d,2026-03-03T00:00:00Z,53.01,52.2,175.32,9.8,55.24,False
met-50eb3835,res-acdd50874d,2026-02-28T00:00:00Z,79.69,43.21,157.49,98.57,45.94,False
met-1a97cd8b,res-acdd50874d,2026-02-25T00:00:00Z,12.18,71.97,251.97,18.89,42.38,False
met-3eb56ff3,res-acdd50874d,2026-02-22T00:00:00Z,93.56,49.47,324.14,273.59,83.23,False
met-7b4386a2,res-7f6b94c2d3,2026-03-21T00:00:00Z,14.25,27.92,414.47,45.93,94.52,False
met-b02128ab,res-7f6b94c2d3,2026-03-18T00:00:00Z,82.52,67.94,120.91,30.96,74.31,False
met-6cb30a0e,res-7f6b94c2d3,2026-03-15T00:00:00Z,78.11,75.29,273.4,6.46,71.62,False
met-5e4b8234,res-7f6b94c2d3,2026-03-12T00:00:00Z,9.72,80.67,31.11,19.16,42.82,False
met-3e2bb003,res-7f6b94c2d3,2026-03-09T00:00:00Z,28.74,65.03,397.9,116.97,72.4,False
met-611e5dec,res-7f6b94c2d3,2026-03-06T00:00:00Z,88.24,56.68,68.75,99.2,31.1,False
met-4e8cf837,res-7f6b94c2d3,2026-03-03T00:00:00Z,57.57,78.01,448.78,192.89,70.12,False
met-c91f46eb,res-7f6b94c2d3,2026-02-28T00:00:00Z,51.96,29.24,244.18,149.58,41.04,False
met-a341b13a,res-7f6b94c2d3,2026-02-25T00:00:00Z,74.54,48.62,54.98,231.03,73.35,False
met-f4f2dada,res-7f6b94c2d3,2026-02-22T00:00:00Z,36.77,76.84,128.76,195.9,84.19,False
met-ce04a7bb,res-d34d65828e,2026-03-21T00:00:00Z,11.76,49.57,114.11,202.8,55.11,False
met-d9b001d4,res-d34d65828e,2026-03-18T00:00:00Z,39.66,49.01,176.82,245.13,77.12,False
met-db5ab0d5,res-d34d65828e,2026-03-15T00:00:00Z,51.25,35.07,472.75,214.01,69.15,False
met-8a81ddfc,res-d34d65828e,2026-03-12T00:00:00Z,81.3,18.45,73.73,275.43,48.92,False
met-a39237e1,res-d34d65828e,2026-03-09T00:00:00Z,45.72,59.64,109.48,123.06,25.15,False
met-0d9f72ae,res-d34d65828e,2026-03-06T00:00:00Z,43.08,64.9,476.23,175.29,27.65,False
met-49b0773b,res-d34d65828e,2026-03-03T00:00:00Z,46.49,18.57,64.0,9.89,54.56,False
met-421457ab,res-d34d65828e,2026-02-28T00:00:00Z,29.01,48.1,270.13,108.83,28.87,False
met-03a6b64d,res-d34d65828e,2026-02-25T00:00:00Z,54.53,38.35,113.91,122.09,52.31,False
met-65e07702,res-d34d65828e,2026-02-22T00:00:00Z,35.04,45.31,191.19,19.49,48.69,False
met-debd3536,res-af44419855,2026-03-21T00:00:00Z,22.45,25.16,96.56,86.4,65.56,False
met-c0539e92,res-af44419855,2026-03-18T00:00:00Z,51.68,18.73,34.44,78.44,28.33,False
met-7c2be974,res-af44419855,2026-03-15T00:00:00Z,15.37,81.6,291.86,75.44,59.91,False
met-1213d03f,res-af44419855,2026-03-12T00:00:00Z,29.79,80.61,352.76,124.35,49.47,False
met-c01d51b2,res-af44419855,2026-03-09T00:00:00Z,24.79,75.93,348.93,151.08,32.83,False
met-82c7f008,res-af44419855,2026-03-06T00:00:00Z,23.32,60.95,355.87,89.95,20.23,False
met-912f606a,res-af44419855,2026-03-03T00:00:00Z,21.66,82.62,314.84,223.03,83.94,False
met-8dcc65a4,res-af44419855,2026-02-28T00:00:00Z,66.91,23.62,343.91,54.16,44.91,False
met-c489fd9b,res-af44419855,2026-02-25T00:00:00Z,45.97,86.98,336.36,131.24,21.56,False
met-73509c3c,res-af44419855,2026-02-22T00:00:00Z,92.69,80.5,93.66,229.28,20.73,False
met-4d852b1b,res-c8c4152a93,2026-03-21T00:00:00Z,3.14,5.26,0.01,1.75,7.62,True
met-f3e27f71,res-c8c4152a93,2026-03-18T00:00:00Z,0.84,1.16,3.4,0.58,4.2,True
met-bfe927d7,res-c8c4152a93,2026-03-15T00:00:00Z,4.27,7.79,3.88,0.2,12.25,True
met-7ecc9c5e,res-c8c4152a93,2026-03-12T00:00:00Z,3.02,5.42,1.75,1.09,10.29,True
met-47162432,res-c8c4152a93,2026-03-09T00:00:00Z,2.4,5.13,4.14,0.6,5.67,True
met-09022678,res-c8c4152a93,2026-03-06T00:00:00Z,4.38,6.98,4.33,1.69,7.78,True
met-c55756bc,res-c8c4152a93,2026-03-03T00:00:00Z,2.52,5.67,3.2,0.3,6.74,True
met-a186e0a5,res-c8c4152a93,2026-02-28T00:00:00Z,2.15,9.95,1.79,0.06,9.09,True
met-2645680e,res-c8c4152a93,2026-02-25T00:00:00Z,5.72,4.88,1.03,0.18,13.89,True
met-785fe74a,res-c8c4152a93,2026-02-22T00:00:00Z,3.33,1.97,1.37,1.25,8.63,True
met-99c697ea,res-fb445d33ce,2026-03-21T00:00:00Z,93.86,80.09,95.73,273.55,46.16,False
met-60262020,res-fb445d33ce,2026-03-18T00:00:00Z,34.81,57.13,473.18,86.49,34.29,False
met-72b322bd,res-fb445d33ce,2026-03-15T00:00:00Z,57.16,66.15,418.74,41.27,79.65,False
met-ab507735,res-fb445d33ce,2026-03-12T00:00:00Z,56.0,73.4,180.03,37.51,20.63,False
met-ae55c6c4,res-fb445d33ce,2026-03-09T00:00:00Z,88.45,21.77,343.65,159.34,41.73,False
met-e2e81f50,res-fb445d33ce,2026-03-06T00:00:00Z,55.23,23.01,248.54,24.06,42.1,False
met-7afd17a7,res-fb445d33ce,2026-03-03T00:00:00Z,45.85,27.39,414.48,41.41,56.63,False
met-7a36774a,res-fb445d33ce,2026-02-28T00:00:00Z,5.46,38.18,418.71,19.72,30.33,False
met-689ce85f,res-fb445d33ce,2026-02-25T00:00:00Z,84.08,72.82,255.98,287.76,62.06,False
met-3c83fa42,res-fb445d33ce,2026-02-22T00:00:00Z,90.83,67.06,79.9,221.25,52.4,False
met-b494a4b3,res-f3d89cf04e,2026-03-21T00:00:00Z,7.39,3.62,0.16,1.87,4.48,True
met-d749aac3,res-f3d89cf04e,2026-03-18T00:00:00Z,5.59,4.48,2.0,1.81,13.5,True
met-4a90e92b,res-f3d89cf04e,2026-03-15T00:00:00Z,7.4,6.37,0.87,0.87,13.26,True
met-baa08a52,res-f3d89cf04e,2026-03-12T00:00:00Z,6.53,2.25,3.84,0.5,6.83,True
met-cd2ae04e,res-f3d89cf04e,2026-03-09T00:00:00Z,2.0,3.74,1.49,1.85,7.46,True
met-765d5f4d,res-f3d89cf04e,2026-03-06T00:00:00Z,1.88,8.04,4.17,0.19,8.37,True
met-6144638e,res-f3d89cf04e,2026-03-03T00:00:00Z,5.71,5.53,3.43,0.72,5.96,True
met-c3a2c669,res-f3d89cf04e,2026-02-28T00:00:00Z,4.0,9.65,2.31,1.83,1.37,True
met-75ca9a13,res-f3d89cf04e,2026-02-25T00:00:00Z,6.25,1.8,0.7,1.81,12.01,True
met-26e42760,res-f3d89cf04e,2026-02-22T00:00:00Z,4.85,4.36,3.1,1.8,13.29,True
met-c7530276,res-e4c83244b4,2026-03-21T00:00:00Z,6.84,2.13,3.35,0.93,11.68,True
met-3230d450,res-e4c83244b4,2026-03-18T00:00:00Z,4.39,8.55,0.42,0.54,14.81,True
met-eabd67bf,res-e4c83244b4,2026-03-15T00:00:00Z,1.3,6.35,4.11,1.13,10.67,True
met-5e4b0c0d,res-e4c83244b4,2026-03-12T00:00:00Z,6.98,2.09,2.92,1.02,11.04,True
met-73693c3b,res-e4c83244b4,2026-03-09T00:00:00Z,5.76,5.65,2.81,1.93,2.91,True
met-f78f65cd,res-e4c83244b4,2026-03-06T00:00:00Z,7.21,6.76,0.77,1.26,11.07,True
met-5e1e94c7,res-e4c83244b4,2026-03-03T00:00:00Z,7.52,8.25,3.12,0.4,1.94,True
met-7e7679c0,res-e4c83244b4,2026-02-28T00:00:00Z,1.65,8.92,2.6,0.49,2.45,True
met-f47aeb50,res-e4c83244b4,2026-02-25T00:00:00Z,0.68,5.55,1.95,1.85,5.2,True
met-555821bb,res-e4c83244b4,2026-02-22T00:00:00Z,4.13,2.66,1.17,1.7,4.64,True
met-ccec8083,res-c620ff8504,2026-03-21T00:00:00Z,44.52,62.65,70.37,48.14,21.62,False
met-471f197a,res-c620ff8504,2026-03-18T00:00:00Z,17.75,69.57,127.93,155.9,72.47,False
met-5d707582,res-c620ff8504,2026-03-15T00:00:00Z,23.03,48.44,151.83,34.51,64.16,False
met-16f240ba,res-c620ff8504,2026-03-12T00:00:00Z,38.06,32.01,199.05,240.96,54.8,False
met-89944945,res-c620ff8504,2026-03-09T00:00:00Z,78.21,21.85,148.88,40.44,49.21,False
met-2f38d5f8,res-c620ff8504,2026-03-06T00:00:00Z,57.25,12.73,328.71,198.87,53.34,False
met-aa8e566a,res-c620ff8504,2026-03-03T00:00:00Z,86.73,38.38,78.26,265.32,54.38,False
met-3bfbc4b6,res-c620ff8504,2026-02-28T00:00:00Z,5.82,22.67,255.31,259.0,35.81,False
met-d50ddd3e,res-c620ff8504,2026-02-25T00:00:00Z,86.23,52.0,261.39,56.48,31.36,False
met-d268f007,res-c620ff8504,2026-02-22T00:00:00Z,64.03,55.05,235.15,258.31,30.5,False
met-1cf4d9df,res-b978887cf6,2026-03-21T00:00:00Z,64.26,83.88,43.42,252.6,56.28,False
met-f025ef65,res-b978887cf6,2026-03-18T00:00:00Z,91.63,58.47,98.38,214.01,58.02,False
met-9cc591fd,res-b978887cf6,2026-03-15T00:00:00Z,64.3,30.74,351.91,178.71,63.55,False
met-5636ea4a,res-b978887cf6,2026-03-12T00:00:00Z,57.6,76.39,43.11,13.71,74.97,False
met-811f8fa3,res-b978887cf6,2026-03-09T00:00:00Z,25.85,63.22,254.72,205.4,44.27,False
met-09778d29,res-b978887cf6,2026-03-06T00:00:00Z,25.84,71.74,459.46,239.7,27.91,False
met-24de501e,res-b978887cf6,2026-03-03T00:00:00Z,84.27,68.25,198.2,292.13,89.18,False
met-ebc0cd68,res-b978887cf6,2026-02-28T00:00:00Z,10.57,30.04,28.33,226.23,53.11,False
met-bd8010be,res-b978887cf6,2026-02-25T00:00:00Z,38.69,60.5,24.44,56.35,28.07,False
met-dc2ae32d,res-b978887cf6,2026-02-22T00:00:00Z,45.46,20.66,322.32,169.16,34.68,False
met-0cc09ef7,res-fde42aa41f,2026-03-21T00:00:00Z,66.1,28.04,373.66,133.05,59.64,False
met-71db9850,res-fde42aa41f,2026-03-18T00:00:00Z,76.1,16.88,21.88,288.15,27.22,False
met-183ef550,res-fde42aa41f,2026-03-15T00:00:00Z,7.99,21.25,12.57,233.44,62.62,False
met-c482803d,res-fde42aa41f,2026-03-12T00:00:00Z,82.8,37.26,344.36,287.53,74.62,False
met-034f5b67,res-fde42aa41f,2026-03-09T00:00:00Z,52.53,25.21,111.66,249.13,57.56,False
met-9fcbcd66,res-fde42aa41f,2026-03-06T00:00:00Z,37.08,81.98,428.18,241.47,52.92,False
met-cd1ff32d,res-fde42aa41f,2026-03-03T00:00:00Z,61.29,79.92,288.88,42.52,58.79,False
met-affbbcb9,res-fde42aa41f,2026-02-28T00:00:00Z,14.08,49.9,35.22,164.46,21.69,False
met-7f15a22e,res-fde42aa41f,2026-02-25T00:00:00Z,78.92,33.19,415.79,120.18,46.84,False
met-5f6cdb33,res-fde42aa41f,2026-02-22T00:00:00Z,83.52,22.63,151.15,162.66,38.1,False
met-4e657fe6,res-65d77cef41,2026-03-21T00:00:00Z,60.01,34.98,313.14,166.05,86.89,False
met-2cf2ee22,res-65d77cef41,2026-03-18T00:00:00Z,57.45,84.95,492.62,197.7,22.42,False
met-23ba2051,res-65d77cef41,2026-03-15T00:00:00Z,42.93,26.04,445.13,22.52,35.32,False
met-6a46239d,res-65d77cef41,2026-03-12T00:00:00Z,78.51,36.37,381.1,274.13,24.67,False
met-fdc2eda3,res-65d77cef41,2026-03-09T00:00:00Z,49.42,74.45,286.29,184.95,82.63,False
met-d3a747e2,res-65d77cef41,2026-03-06T00:00:00Z,77.67,37.67,44.67,127.79,75.45,False
met-cec2d2cc,res-65d77cef41,2026-03-03T00:00:00Z,88.64,81.0,244.6,43.19,74.25,False
met-335d9c77,res-65d77cef41,2026-02-28T00:00:00Z,14.37,49.73,120.37,108.33,55.82,False
met-cfd3d375,res-65d77cef41,2026-02-25T00:00:00Z,75.34,80.12,121.6,279.72,21.98,False
met-4f8cf16a,res-65d77cef41,2026-02-22T00:00:00Z,75.36,25.69,307.99,116.92,71.27,False
met-b5e9d017,res-427a6265ad,2026-03-21T00:00:00Z,4.12,4.48,1.89,0.25,10.82,True
met-1fe80a50,res-427a6265ad,2026-03-18T00:00:00Z,4.62,2.04,0.59,1.23,13.65,True
met-e479cc82,res-427a6265ad,2026-03-15T00:00:00Z,3.14,4.09,4.59,0.48,2.29,True
met-5ec03dc8,res-427a6265ad,2026-03-12T00:00:00Z,0.58,4.72,3.76,1.62,8.51,True
met-6c3fa6da,res-427a6265ad,2026-03-09T00:00:00Z,0.84,8.22,4.37,0.5,1.8,True
met-fb561447,res-427a6265ad,2026-03-06T00:00:00Z,0.92,4.95,1.41,0.63,9.43,True
met-d7cc7fdb,res-427a6265ad,2026-03-03T00:00:00Z,7.18,9.98,0.65,0.8,10.21,True
met-d38dd4fa,res-427a6265ad,2026-02-28T00:00:00Z,5.42,1.69,4.69,0.41,10.87,True
met-a203f501,res-427a6265ad,2026-02-25T00:00:00Z,6.6,9.08,4.29,0.89,5.24,True
met-70f5ab60,res-427a6265ad,2026-02-22T00:00:00Z,3.25,5.96,4.34,0.49,13.5,True
met-f7753654,res-9983a2c0b5,2026-03-21T00:00:00Z,2.89,5.87,0.52,0.69,6.75,True
met-5ca03eba,res-9983a2c0b5,2026-03-18T00:00:00Z,7.63,5.38,0.39,1.82,12.78,True
met-0b356e39,res-9983a2c0b5,2026-03-15T00:00:00Z,4.41,3.74,2.76,0.25,11.15,True
met-d4cfa683,res-9983a2c0b5,2026-03-12T00:00:00Z,6.41,1.32,1.18,0.88,11.7,True
met-e17c355d,res-9983a2c0b5,2026-03-09T00:00:00Z,7.65,1.19,4.18,0.54,9.24,True
met-68fb8c43,res-9983a2c0b5,2026-03-06T00:00:00Z,2.75,9.69,0.3,1.71,6.38,True
met-834cb6de,res-9983a2c0b5,2026-03-03T00:00:00Z,0.64,4.44,2.22,0.45,6.31,True
met-33532d68,res-9983a2c0b5,2026-02-28T00:00:00Z,5.45,5.79,3.3,0.06,11.68,True
met-cbc525d1,res-9983a2c0b5,2026-02-25T00:00:00Z,7.53,9.19,3.77,0.67,12.59,True
met-bd66f70b,res-9983a2c0b5,2026-02-22T00:00:00Z,2.47,7.78,1.08,0.05,11.16,True
met-491b701c,res-8e3baf2888,2026-03-21T00:00:00Z,82.92,72.61,465.0,226.96,80.55,False
met-e3593c73,res-8e3baf2888,2026-03-18T00:00:00Z,54.8,86.2,466.91,89.79,94.32,False
met-007577b9,res-8e3baf2888,2026-03-15T00:00:00Z,53.13,43.91,362.42,231.86,39.51,False
met-bac3bfbf,res-8e3baf2888,2026-03-12T00:00:00Z,91.43,47.39,496.38,75.28,88.08,False
met-8ace93e1,res-8e3baf2888,2026-03-09T00:00:00Z,30.26,64.61,144.45,299.65,77.85,False
met-6d427899,res-8e3baf2888,2026-03-06T00:00:00Z,31.62,55.69,28.92,85.91,40.16,False
met-c93b3ee5,res-8e3baf2888,2026-03-03T00:00:00Z,27.55,62.24,388.07,8.64,43.02,False
met-c3f49584,res-8e3baf2888,2026-02-28T00:00:00Z,64.47,76.88,425.32,135.92,21.3,False
met-bcea9e02,res-8e3baf2888,2026-02-25T00:00:00Z,5.8,12.96,185.77,193.13,61.75,True
met-6e542103,res-8e3baf2888,2026-02-22T00:00:00Z,41.77,56.37,48.98,269.63,61.36,False
met-ffee8baa,res-d3238bee1f,2026-03-21T00:00:00Z,44.64,30.64,395.5,81.56,57.12,False
met-b2a7318a,res-d3238bee1f,2026-03-18T00:00:00Z,25.47,23.96,436.91,198.51,37.45,False
met-2ac7de38,res-d3238bee1f,2026-03-15T00:00:00Z,63.91,24.74,258.29,134.89,43.8,False
met-4e651110,res-d3238bee1f,2026-03-12T00:00:00Z,54.81,28.24,476.33,297.63,93.15,False
met-f21702d4,res-d3238bee1f,2026-03-09T00:00:00Z,6.45,77.59,426.21,164.43,23.35,False
met-075baa31,res-d3238bee1f,2026-03-06T00:00:00Z,26.12,18.73,258.4,38.39,25.81,False
met-b8ba8c5b,res-d3238bee1f,2026-03-03T00:00:00Z,23.36,55.63,416.28,205.9,25.35,False
met-e4edd039,res-d3238bee1f,2026-02-28T00:00:00Z,43.38,32.65,22.1,184.06,47.02,False
met-a3d111c4,res-d3238bee1f,2026-02-25T00:00:00Z,92.76,81.79,193.61,283.03,42.05,False
met-1e9aea20,res-d3238bee1f,2026-02-22T00:00:00Z,7.8,39.46,152.53,49.27,64.34,False
met-947b8932,res-8a0646529c,2026-03-21T00:00:00Z,1.3,2.9,1.57,1.43,11.39,True
met-db090d09,res-8a0646529c,2026-03-18T00:00:00Z,6.38,7.42,4.7,0.76,9.16,True
met-3abc46b1,res-8a0646529c,2026-03-15T00:00:00Z,5.43,2.35,3.81,1.3,14.37,True
met-c15450f1,res-8a0646529c,2026-03-12T00:00:00Z,7.69,9.93,2.83,2.0,9.82,True
met-a2d6fc8e,res-8a0646529c,2026-03-09T00:00:00Z,6.0,5.85,0.61,1.76,12.17,True
met-2b28f1fd,res-8a0646529c,2026-03-06T00:00:00Z,5.05,6.93,2.6,0.63,3.73,True
met-2195dda2,res-8a0646529c,2026-03-03T00:00:00Z,4.81,9.2,1.64,1.6,14.68,True
met-67bcfc22,res-8a0646529c,2026-02-28T00:00:00Z,2.23,3.83,4.86,1.39,7.23,True
met-cd9d9f85,res-8a0646529c,2026-02-25T00:00:00Z,7.68,4.69,0.4,1.12,2.07,True
met-95fa0c03,res-8a0646529c,2026-02-22T00:00:00Z,3.22,5.36,1.15,1.57,4.22,True
met-39d01473,res-e5c631d620,2026-03-21T00:00:00Z,6.71,9.88,4.63,0.49,13.73,True
met-efaecf1e,res-e5c631d620,2026-03-18T00:00:00Z,5.56,6.99,3.03,1.59,5.78,True
met-c5cea23f,res-e5c631d620,2026-03-15T00:00:00Z,1.38,4.68,2.53,0.3,7.92,True
met-1d7e7e4e,res-e5c631d620,2026-03-12T00:00:00Z,7.11,2.78,0.9,0.91,3.33,True
met-bf230750,res-e5c631d620,2026-03-09T00:00:00Z,3.64,7.89,3.56,0.94,2.41,True
met-16c2b680,res-e5c631d620,2026-03-06T00:00:00Z,7.02,8.5,0.12,0.33,2.02,True
met-e36553e2,res-e5c631d620,2026-03-03T00:00:00Z,4.36,5.76,1.94,0.84,2.78,True
met-c2ac7c2b,res-e5c631d620,2026-02-28T00:00:00Z,5.73,3.17,1.47,0.67,12.55,True
met-6d25a498,res-e5c631d620,2026-02-25T00:00:00Z,3.02,6.48,0.54,1.44,2.03,True
met-7d9ce418,res-e5c631d620,2026-02-22T00:00:00Z,7.41,9.55,4.55,1.26,11.37,True
met-637df0c4,res-1711ed7197,2026-03-21T00:00:00Z,73.19,66.01,369.39,218.49,64.22,False
met-5b40187c,res-1711ed7197,2026-03-18T00:00:00Z,78.81,50.75,84.61,7.3,64.48,False
met-4292845e,res-1711ed7197,2026-03-15T00:00:00Z,65.65,46.28,167.01,57.13,74.19,False
met-c290dd16,res-1711ed7197,2026-03-12T00:00:00Z,30.14,71.84,123.81,150.52,23.62,False
met-c99a45dc,res-1711ed7197,2026-03-09T00:00:00Z,51.59,52.02,259.03,278.77,41.39,False
met-98235e10,res-1711ed7197,2026-03-06T00:00:00Z,39.57,70.58,477.22,17.37,90.88,False
met-5392fefa,res-1711ed7197,2026-03-03T00:00:00Z,84.41,68.48,220.96,87.09,85.97,False
met-434533cc,res-1711ed7197,2026-02-28T00:00:00Z,33.29,37.79,91.14,89.91,56.5,False
met-c80d43f9,res-1711ed7197,2026-02-25T00:00:00Z,25.13,23.55,470.21,81.53,65.46,False
met-24c09904,res-1711ed7197,2026-02-22T00:00:00Z,14.55,28.53,146.53,33.31,61.41,False
met-cc6f2d3e,res-b2228b099b,2026-03-21T00:00:00Z,4.32,2.52,2.99,0.08,13.47,True
met-4acb73ed,res-b2228b099b,2026-03-18T00:00:00Z,4.53,2.76,2.44,1.64,6.17,True
met-6b686c21,res-b2228b099b,2026-03-15T00:00:00Z,2.61,9.53,2.13,0.89,2.77,True
met-5e6041ba,res-b2228b099b,2026-03-12T00:00:00Z,3.9,9.26,3.58,1.84,2.68,True
met-a2710c07,res-b2228b099b,2026-03-09T00:00:00Z,7.17,5.44,0.43,0.27,4.9,True
met-4f7d6b41,res-b2228b099b,2026-03-06T00:00:00Z,5.52,9.72,4.02,1.49,4.11,True
met-16684fd4,res-b2228b099b,2026-03-03T00:00:00Z,1.06,2.41,1.68,0.91,11.3,True
met-12530f22,res-b2228b099b,2026-02-28T00:00:00Z,5.54,1.67,3.44,1.78,1.54,True
met-fc166eca,res-b2228b099b,2026-02-25T00:00:00Z,1.25,7.35,2.61,0.38,8.81,True
met-92cb2195,res-b2228b099b,2026-02-22T00:00:00Z,6.78,6.63,4.75,1.25,4.44,True
met-18f3155f,res-3c7e62cf2b,2026-03-21T00:00:00Z,83.49,27.62,105.88,143.68,56.34,False
met-6ef9fd0e,res-3c7e62cf2b,2026-03-18T00:00:00Z,21.84,49.74,74.58,192.26,26.65,False
met-5399793c,res-3c7e62cf2b,2026-03-15T00:00:00Z,51.47,67.86,114.95,133.12,56.8,False
met-3bf940f5,res-3c7e62cf2b,2026-03-12T00:00:00Z,60.01,66.8,29.02,207.95,66.0,False
met-c9d06c5b,res-3c7e62cf2b,2026-03-09T00:00:00Z,61.79,28.78,180.86,161.49,91.58,False
met-5b4f09bd,res-3c7e62cf2b,2026-03-06T00:00:00Z,84.01,77.26,438.77,202.05,56.77,False
met-083761de,res-3c7e62cf2b,2026-03-03T00:00:00Z,61.7,57.83,276.27,92.15,36.42,False
met-4ad144e6,res-3c7e62cf2b,2026-02-28T00:00:00Z,91.66,81.75,384.33,128.78,53.54,False
met-b9a53bf3,res-3c7e62cf2b,2026-02-25T00:00:00Z,27.27,43.99,96.34,287.11,69.55,False
met-74a773f2,res-3c7e62cf2b,2026-02-22T00:00:00Z,36.28,41.85,72.75,265.24,83.01,False
met-1f610e9c,res-e5beb055c8,2026-03-21T00:00:00Z,59.1,64.98,24.19,84.04,36.13,False
met-0bd789f2,res-e5beb055c8,2026-03-18T00:00:00Z,81.59,42.72,285.51,100.34,70.62,False
met-411ceb5e,res-e5beb055c8,2026-03-15T00:00:00Z,42.01,74.72,218.35,81.91,24.1,False
met-e27dd861,res-e5beb055c8,2026-03-12T00:00:00Z,48.7,27.52,321.77,18.46,53.57,False
met-2d8c81b2,res-e5beb055c8,2026-03-09T00:00:00Z,24.92,80.05,272.65,234.97,28.27,False
met-3e863990,res-e5beb055c8,2026-03-06T00:00:00Z,92.14,58.86,73.32,164.23,91.27,False
met-c4eccc0c,res-e5beb055c8,2026-03-03T00:00:00Z,6.9,40.34,392.41,103.32,46.45,False
met-b86f2352,res-e5beb055c8,2026-02-28T00:00:00Z,73.94,15.08,34.12,67.09,60.16,False
met-a32e37eb,res-e5beb055c8,2026-02-25T00:00:00Z,93.67,77.05,203.81,216.76,41.76,False
met-2dd90bdc,res-e5beb055c8,2026-02-22T00:00:00Z,19.53,39.91,212.56,168.12,38.65,False
met-6de4b271,res-30406bb8b5,2026-03-21T00:00:00Z,6.84,7.8,2.63,1.0,12.08,True
met-6b55fca6,res-30406bb8b5,2026-03-18T00:00:00Z,0.82,3.55,0.12,1.26,10.63,True
met-b43658c1,res-30406bb8b5,2026-03-15T00:00:00Z,0.75,7.75,4.06,0.76,6.61,True
met-99507eca,res-30406bb8b5,2026-03-12T00:00:00Z,6.64,8.89,4.31,0.15,8.06,True
met-6d1d8c61,res-30406bb8b5,2026-03-09T00:00:00Z,5.78,7.59,0.1,1.49,8.58,True
met-d32f354a,res-30406bb8b5,2026-03-06T00:00:00Z,7.39,1.86,2.94,0.78,12.64,True
met-d9f09577,res-30406bb8b5,2026-03-03T00:00:00Z,6.94,8.06,2.13,1.49,5.23,True
met-6065f0e7,res-30406bb8b5,2026-02-28T00:00:00Z,3.94,1.9,4.85,1.15,6.27,True
met-0e4fc633,res-30406bb8b5,2026-02-25T00:00:00Z,3.72,3.0,2.03,0.56,4.98,True
met-9ee749ee,res-30406bb8b5,2026-02-22T00:00:00Z,5.77,5.56,1.91,1.99,11.19,True
met-c6fc7dbf,res-996ad334d4,2026-03-21T00:00:00Z,73.64,67.17,231.61,175.47,21.87,False
met-5a654af3,res-996ad334d4,2026-03-18T00:00:00Z,74.41,45.77,243.64,37.14,43.3,False
met-85857245,res-996ad334d4,2026-03-15T00:00:00Z,17.94,60.39,50.98,170.46,35.58,False
met-0335175c,res-996ad334d4,2026-03-12T00:00:00Z,89.79,57.47,51.11,123.94,82.86,False
met-b6c9b371,res-996ad334d4,2026-03-09T00:00:00Z,52.11,77.17,382.68,22.39,57.01,False
met-a188499c,res-996ad334d4,2026-03-06T00:00:00Z,42.07,69.24,418.82,15.77,71.67,False
met-69c5c014,res-996ad334d4,2026-03-03T00:00:00Z,58.89,79.71,141.39,66.72,62.18,False
met-d57af050,res-996ad334d4,2026-02-28T00:00:00Z,48.99,49.99,480.14,74.54,54.6,False
met-a7d8dd02,res-996ad334d4,2026-02-25T00:00:00Z,48.47,54.38,372.45,221.26,89.09,False
met-936ccb0e,res-996ad334d4,2026-02-22T00:00:00Z,43.31,16.2,72.37,9.02,59.0,False
met-2822acd3,res-d3799f0227,2026-03-21T00:00:00Z,1.98,8.83,0.57,1.77,7.93,True
